timestamp,mint,ticker,marketCapSol,devHoldingPct,uniqueBuyers,buyCount,sellCount,buyVolSOL,avgBuySize,priceChangePct,momentum,buyToSellRatio,buyVelocity,devSold,bundled,tokenAgeSec,priceAtSnipe,entryPrice,exitPrice,pnlSol,pnlPct,peakPct,exitReason,holdTimeSec,mode,deployerTier,avgBuyIntervalMs,lastBuyAgoMs,devRebuy,topHolderPct,top5HolderPct,devWallet,uniqueWallets,liquiditySOL,risk,tradeCount,bundleCount,tradeId,ledgerCost,ledgerReceived,realizedSource,dataQuality,entryScore,entryReasons,entryBlockedReasons,mfePct,maePct,timeToMFESec,timeToMAESec,pnlAt5s,pnlAt10s,buyersAt10s,buyersAt30s,buyVolAt10s,sellVolAt10s,devFirstSellAgeSec,devNetFlowSOL,devExitedCompletely,isReentry,reentryFromTradeId,reentryOriginalPeak
2026-03-15T21:49:48.538Z,GeXJ5hPyP1P58zwV,JFC,28.98,1.7,0,0,0,0.000,0.000,0.3,flat,99,0,N,N,18,2.8980666957009057e-8,2.956028029614924e-8,2.8980666957009057e-8,-0.0089,-5.9,-1.9607843137254917,STALE_FEED,7,DATA_GATHER,B,,99999,Y,100.0,100.0,GJv8TCL8y1onPjL9,1,30.54,MED,1,0,GeXJ5hPyP1P58zwV_mmsafdyy_ixal6h,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0494,N,N,,0
2026-03-15T21:49:43.580Z,GfwiqeHJzAeHDgAp,N-CASH,36.17,12.6,0,0,1,0.000,0.000,0.7,flat,0,0,N,N,1,3.617205700161547e-8,3.689549814164778e-8,2.7958993476234855e-8,-0.0409,-27.3,-1.960784313725496,SL -24.2% [stale],14,DATA_GATHER,B,,99999,N,0.0,0.0,AV7PjXHL5JXZ1YoY,1,34.12,HIGH,1,0,GfwiqeHJzAeHDgAp_mmsafa58_79icoz,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.7,-24.2,2.1,8.9,-24.2,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:49:52.107Z,FF5Giq71LTP82ern,speedrun2,28.71,1.4,0,0,1,0.000,0.000,0.0,flat,0,0,N,N,21,2.8709537123330196e-8,2.92837278657968e-8,2.8709537123330196e-8,-0.0089,-5.9,-1.9607843137254912,STALE_FEED,6,DATA_GATHER,B,,99999,N,0.0,0.0,3Kb1SpFc8YcQTFXj,1,30.40,MED,1,0,FF5Giq71LTP82ern_mmsafgq3_nieq82,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:49:57.176Z,37TEQU948vTWn7Gk,MJTKOP,28.33,0.4,0,0,0,0.000,0.000,0.7,flat,99,0,N,N,6,2.832838987577032e-8,2.8894957673285725e-8,2.8515253238381057e-8,-0.0079,-5.3,-1.3140854511640865,T5BAIL -1.3% @4s (peak -1.3%),4,DATA_GATHER,B,,99999,Y,100.0,100.0,USjiiqzpEbVjc9vv,1,30.20,MED,1,0,37TEQU948vTWn7Gk_mmsafkmw_y0hyvq,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.3,-1.3,4.3,2.9,0.0,0.0,0,0,0.000,0.000,,0.0988,N,N,,0
2026-03-15T21:50:15.212Z,3WKjQLPiBvyQETzu,THA,28.25,0.2,1,1,0,0.099,0.099,0.7,flat,99,0.03,N,N,38,2.8248226338825542e-8,2.8813190865602053e-8,2.8248226338825542e-8,-0.0089,-5.9,-1.9607843137254888,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,68nBah9vkjtTmzmY,1,30.15,MED,1,0,3WKjQLPiBvyQETzu_mmsafyjw_0f2g13,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:18.002Z,4Ww6aPTHvQR3Z9R4,SolChan,42.44,20.1,1,1,0,0.049,0.049,0.3,flat,99,0.17,N,N,6,4.2443637887519964e-8,4.3292510645270366e-8,4.244516409846131e-8,-0.0089,-5.9,-1.957258967381288,STALE_FEED,12,DATA_GATHER,B,,,N,100.0,100.0,EEkt27V717yRyEBF,1,36.96,SCAM,1,0,4Ww6aPTHvQR3Z9R4_mmsag0pe_r58ybd,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|DEV_RISK|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.0,-2.0,1.5,1.5,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:22.929Z,BsyCt5ozBjmzp46M,SYMPHONY,34.84,8.3,1,1,0,0.988,0.988,6.2,flat,99,1,N,N,0,3.4837620123852226e-8,3.553437252632927e-8,2.7958993476234855e-8,-0.0368,-24.5,0.9367333088207909,SL -21.3% [stale],9,DATA_GATHER,B,,,N,100.0,100.0,9wRuFPJZFviuHv9q,1,33.49,HIGH,1,0,BsyCt5ozBjmzp46M_mmsag4i9_li2y62,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.9,-21.3,0.1,3.3,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:30.040Z,BRosDUbjMq9cWRDx,CAT,29.93,3.4,1,1,0,0.053,0.053,0.3,flat,99,1,N,N,1,2.993241751657193e-8,3.053106586690337e-8,3.020498157194238e-8,-0.0076,-5.1,1.1649228405959373,T5BAIL -1.1% @4s (peak 1.2%),4,DATA_GATHER,B,,,N,100.0,100.0,BWofdZFK6UWNcph3,1,31.04,MED,1,0,BRosDUbjMq9cWRDx_mmsag9zs_8v69tt,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,1.2,-1.1,2.4,4.2,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:07.346Z,GY57ovEzmuKzSb55,N-CASH,27.96,12.6,0,0,1,0.000,0.000,-22.1,flat,0,0,Y,N,4,2.7958993476239854e-8,2.8518173345764652e-8,2.7958993476239854e-8,-0.0089,-5.9,4.600732046814608,STALE_FLAT,30,DATA_GATHER,B,,99999,N,0.0,0.0,AV7PjXHL5JXZ1YoY,1,30.00,HIGH,1,0,GY57ovEzmuKzSb55_mmsafshe_yc5lgd,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,4.6,-2.0,0.2,3.6,1.3,1.3,2,0,1.477,0.000,4.4,-4.0000,Y,N,,0
2026-03-15T21:50:35.983Z,BLopdgoQsP61Byrw,N-CASH,27.96,3.5,0,0,1,0.000,0.000,-6.3,flat,0,0,Y,N,5,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,6,DATA_GATHER,B,,99999,N,0.0,0.0,2gGvgPVW7j7jfadW,1,30.00,MED,1,0,BLopdgoQsP61Byrw_mmsagekv_o3r033,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,5.2,-1.0000,Y,N,,0
2026-03-15T21:49:35.062Z,JDrRUZ1YDwrtfdey,N-CASH,34.67,9.8,1,1,0,0.409,0.409,2.5,flat,99,1,N,N,0,3.4674761189397716e-8,3.5368256413185674e-8,2.7958993476234855e-8,-0.0362,-24.2,-1.9607785269116336,SL -20.9% [stale],71,DATA_GATHER,B,,,N,100.0,100.0,6wpVFhCFGx1fDgP3,1,33.41,HIGH,1,0,JDrRUZ1YDwrtfdey_mmsaf3km_5qq284,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.0,-20.9,0.2,65.7,-4.3,-4.3,2,2,0.409,0.000,,0.0000,N,N,,0
2026-03-15T21:50:42.605Z,4qSePVq771L7fHU4,Sonny,40.61,8.3,1,1,0,0.009,0.009,23.8,flat,99,1,N,N,0,4.061126143244938e-8,4.142348666109837e-8,4.0613966362110196e-8,-0.0089,-5.9,1.3234807577692145,T5BAIL -2.0% @5s (peak 1.3%),5,DATA_GATHER,B,,,N,100.0,100.0,FYHbRr1yn82sQ4Kt,1,36.16,HIGH,1,0,4qSePVq771L7fHU4_mmsagjot_5npt1u,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,1.3,-2.0,2.1,5.4,-2.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:40.426Z,HNef749FZ8Dxw4i3,N-CASH,27.96,3.5,0,0,1,0.000,0.000,-6.3,flat,0,0,Y,N,23,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,2gGvgPVW7j7jfadW,1,30.00,MED,1,0,HNef749FZ8Dxw4i3_mmsagi0a_gmjqw1,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,22.9,-1.0000,Y,N,,0
2026-03-15T21:49:52.153Z,51i44d2KPNXkMyJ8,CELEBLUS,31.06,5.2,1,1,0,0.099,0.099,0.6,flat,99,0.33,N,N,3,3.106006276981399e-8,3.168126402521027e-8,3.006616981174825e-8,-0.0134,-8.9,35.98011359267456,TRAIL -30% (peak 36.0%) [stale],58,DATA_GATHER,B,,,N,100.0,100.0,1YB7pavCsZSTPvjZ,1,31.62,HIGH,1,0,51i44d2KPNXkMyJ8_mmsafgrd_odml5v,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,36.0,-5.1,41.1,52.7,4.7,8.5,10,16,1.744,0.000,,0.0000,N,N,,0
2026-03-15T21:50:39.177Z,ETRhYxooHoJUNeSG,LOCK,29.07,0.4,1,1,0,0.489,0.489,3.3,flat,99,1,N,N,1,2.906741607338949e-8,2.964876439485728e-8,2.815725975252457e-8,-0.0133,-8.9,8.548598154627035,BE -5.0% (peak 8.5%) [stale],13,DATA_GATHER,B,,,N,100.0,100.0,FdzX6kKHgzokeseK,1,30.59,MED,1,0,ETRhYxooHoJUNeSG_mmsagh1l_0f43er,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,8.5,-5.1,0.1,5.4,4.9,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:46.632Z,7TfBYGBC92d9HukF,Entropy,37.92,15.2,0,0,1,0.000,0.000,0.0,flat,0,0,N,N,2,3.7921181193072194e-8,3.867960481693364e-8,2.7958993476234855e-8,-0.0460,-30.7,-1.9607843137254874,T5BAIL -27.7% @7s (peak -2.0%),6,DATA_GATHER,B,,99999,N,0.0,0.0,bwamJzztZsepfkte,1,34.94,SCAM,1,0,7TfBYGBC92d9HukF_mmsagmso_jsgm6s,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-27.7,-27.7,6.8,6.8,-27.7,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:53.650Z,3d2ctTdEgHqwprj7,BAG,28.09,0.2,1,1,0,0.020,0.020,0.1,flat,99,1,N,N,1,2.8089635597200353e-8,2.865142830914436e-8,2.8198541528812952e-8,-0.0083,-5.6,-1.580677847696922,T5BAIL -1.6% @4s (peak -1.6%),4,DATA_GATHER,B,,,N,100.0,100.0,99MVJcg33PLzFnA9,1,30.07,MED,1,0,3d2ctTdEgHqwprj7_mmsags7m_81m78y,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.6,-1.9,4.4,0.1,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:56.245Z,H7wUQ8a2ozjoyECL,USvsRU,28.14,0.4,0,0,1,0.000,0.000,-0.0,flat,0,0,N,N,1,2.813517835639931e-8,2.8697881923527297e-8,2.8110986547883924e-8,-0.0090,-6.0,-1.8039463577541068,T5BAIL -2.0% @6s (peak -1.8%),5,DATA_GATHER,B,,99999,N,0.0,0.0,27audwokJceUBRRc,1,30.09,MED,1,0,H7wUQ8a2ozjoyECL_mmsagu7p_zw8ja9,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.8,-2.1,1.6,4.0,-2.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:00.158Z,Eb8gUmGGrsMTZY34,N-CASH,45.68,11.2,1,1,0,0.469,0.469,31.0,flat,99,1,N,N,0,4.567746226295289e-8,4.659101150821195e-8,2.8033197771122933e-8,-0.0634,-42.3,-1.8119835199762169,T5BAIL -39.8% @4s (peak -1.8%),4,DATA_GATHER,B,,,N,100.0,100.0,5JJLDJ9d7WeP4sz6,1,38.35,HIGH,1,0,Eb8gUmGGrsMTZY34_mmsagx8e_8g065j,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.8,-39.8,0.7,4.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:45.033Z,4EeeSrCGWgUobYLH,$XIACASH,28.46,0.9,1,1,0,0.020,0.020,0.1,flat,99,1,N,N,1,2.8458715675633834e-8,2.9027889989146512e-8,2.842111777121757e-8,-0.0091,-6.0,-1.8311753174500134,STALE_FLAT,19,DATA_GATHER,B,,,N,100.0,100.0,2NQsT7xde9N5QSsR,1,30.27,MED,1,0,4EeeSrCGWgUobYLH_mmsaglk9_glcq03,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.8,-2.1,0.3,3.7,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:47.950Z,5cvax74P6RNrumSc,BW,34.88,11.2,1,1,0,0.007,0.007,0.0,flat,99,1,N,N,0,3.4877750931268775e-8,3.5575305949894154e-8,2.871330028064793e-8,-0.0338,-22.6,10.26290391748743,BE -19.3% (peak 10.3%) [stale],16,DATA_GATHER,B,,,N,100.0,100.0,BqVkwL9ACCRLB4Jf,1,33.51,HIGH,1,0,5cvax74P6RNrumSc_mmsagnta_uuq70b,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,10.3,-21.4,0.8,0.1,-19.2,-19.3,9,0,6.134,5.731,,0.0000,N,N,,0
2026-03-15T21:51:08.587Z,J2tCtWrF4jwasoFo,N-CASH,40.53,11.2,1,1,0,0.020,0.020,16.3,flat,99,1,N,N,1,4.0529804284801657e-8,4.134040037049769e-8,2.8713901015769794e-8,-0.0501,-33.4,-1.9607843137254923,T5BAIL -30.5% @7s (peak -2.0%),7,DATA_GATHER,B,,,N,100.0,100.0,5JJLDJ9d7WeP4sz6,1,36.12,HIGH,1,0,J2tCtWrF4jwasoFo_mmsah3qj_ky1oha,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-10.2,-32.3,0.2,0.2,-30.5,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:09.124Z,GPWjEK4eRSHRGDp3,PIGEONYAHU,28.02,0.0,1,1,0,0.024,0.024,0.2,flat,99,0.09,N,N,11,2.80230020841901e-8,2.8583462125873904e-8,2.80230020841901e-8,-0.0089,-5.9,-1.9607843137254912,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,8xxDLhEYvMwBysGW,1,30.03,MED,1,0,GPWjEK4eRSHRGDp3_mmsah45g_m3zsda,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:50:53.874Z,ASosYERsufJAMJHP,BW,34.88,11.2,1,1,0,0.007,0.007,0.0,flat,99,1,N,N,0,3.4877750931268775e-8,3.5575305949894154e-8,2.8714607911675004e-8,-0.0338,-22.6,1.0517588600053411,SL -19.3% [stale],24,DATA_GATHER,B,,,N,100.0,100.0,BqVkwL9ACCRLB4Jf,1,33.51,HIGH,1,0,ASosYERsufJAMJHP_mmsagsdu_622118,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,1.1,-21.4,7.9,14.0,0.4,-7.3,7,0,4.026,1.435,,0.0000,N,N,,0
2026-03-15T21:51:10.946Z,3yboBjp74RHnXWNX,DINDIM,27.96,0.4,0,0,1,0.000,0.000,-0.7,flat,0,0,Y,N,119,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,5NvVk5mQE3GFodFZ,1,30.00,MED,1,0,3yboBjp74RHnXWNX_mmsah5k2_t136zp,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|AGE_WINDOW|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,119.5,-0.1000,Y,N,,0
2026-03-15T21:51:14.445Z,DQzD9MDLPSozKVHR,OOAT,28.18,0.4,1,1,0,0.020,0.020,0.1,flat,99,1,N,N,1,2.818080245689963e-8,2.8744418506037623e-8,2.814338864462131e-8,-0.0091,-6.0,-1.8305375852725378,T5BAIL -2.1% @6s (peak -1.8%),6,DATA_GATHER,B,,,N,100.0,100.0,EGmc6twCdH5VMNdv,1,30.12,MED,1,0,DQzD9MDLPSozKVHR_mmsah899_pz11be,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.8,-2.1,0.3,6.3,-2.1,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:19.826Z,9HcVjFPSLikvgHJ9,$BRX,28.04,0.2,0,0,1,0.000,0.000,-0.1,flat,0,0,N,N,1,2.804354454780441e-8,2.8604415438760498e-8,2.8030149640731768e-8,-0.0089,-6.0,-1.827782046305854,T5BAIL -2.0% @5s (peak -1.8%),4,DATA_GATHER,B,,99999,N,0.0,0.0,89zpw19H9cBV8wDA,1,30.05,MED,1,0,9HcVjFPSLikvgHJ9_mmsahceq_v6dd3d,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-1.8,-2.0,2.7,4.6,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:49:11.188Z,5CQdB2zBgioLT9GQ,DonkyTrump,48.26,0.0,1,1,0,2.370,2.370,72.5,flat,99,1,N,N,0,4.825999587668872e-8,4.922519579422249e-8,6.500657069775735e-8,0.0401,26.8,80.54115183077593,TRAIL -27% (peak 80.5%) [stale],133,DATA_GATHER,B,,,N,100.0,100.0,7yQh8SfxwLNfNaTV,1,39.41,MED,1,0,5CQdB2zBgioLT9GQ_mmsael5g_3tj313,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,80.5,-29.5,11.3,2.0,28.6,37.7,30,30,10.502,7.326,,0.0000,N,N,,0
2026-03-15T21:51:32.437Z,8q5aKVHEV2xxtpFn,DIGITALOS,33.85,5.5,1,1,0,0.008,0.008,8.9,flat,99,1,N,N,0,3.385339113134093e-8,3.4530458953967746e-8,3.109264025836655e-8,-0.0204,-13.6,-1.9607843137254832,T5BAIL -10.0% @5s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,7Xyw8oNyU1L2oibL,1,33.01,HIGH,1,0,8q5aKVHEV2xxtpFn_mmsahm51_btwxwz,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-3.7,-10.0,2.0,4.9,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:20.257Z,HYpmz49LkbrqBxjh,LOCK,28.58,0.4,0,0,0,0.000,0.000,1.6,flat,99,0,N,N,0,2.8584639813773995e-8,2.9156332610049477e-8,2.8499506481697792e-8,-0.0093,-6.2,-0.044058975520362365,STALE_FLAT,18,DATA_GATHER,B,,99999,N,100.0,100.0,FdzX6kKHgzokeseK,1,30.33,MED,1,0,HYpmz49LkbrqBxjh_mmsahcqp_ldu0y4,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-0.0,-2.3,0.8,15.8,-2.3,-2.3,2,0,0.295,0.340,,0.2338,N,N,,0
2026-03-15T21:51:34.872Z,Ee5yhA6Zm8YEeU9F,VIBE,32.32,2.8,1,1,0,1.453,1.453,9.7,flat,99,1,N,N,0,3.231587787794879e-8,3.296219543550777e-8,2.7958993476234855e-8,-0.0279,-18.6,-1.960784313725495,T5BAIL -15.2% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,FXCKVkcG4GV3YRuv,1,32.25,MED,1,0,Ee5yhA6Zm8YEeU9F_mmsaho0o_qliu4g,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-7.2,-15.2,1.8,4.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:31.693Z,3TB5soHbSs5LinvC,MELOBYTES,37.11,11.2,0,0,1,0.000,0.000,6.5,flat,0,0,N,N,1,3.7112557572989126e-8,3.785480872444891e-8,2.8752399380635318e-8,-0.0407,-27.1,-1.9607843137254992,SL -24.0% [stale],8,DATA_GATHER,B,,99999,N,0.0,0.0,5JJLDJ9d7WeP4sz6,1,34.56,HIGH,1,0,3TB5soHbSs5LinvC_mmsahlkd_isluim,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-21.9,-26.1,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T21:51:39.269Z,54u5QEd1J1i93Ntq,DB,29.83,3.4,0,0,0,0.000,0.000,0.0,flat,99,0,N,N,1,2.983040633815238e-8,3.042701446491543e-8,3.015223912216373e-8,-0.0074,-4.9,-0.9030637661428729,T5BAIL -0.9% @4s (peak -0.9%),4,DATA_GATHER,B,,99999,Y,100.0,100.0,2hXZa7XRymPEhktJ,1,30.99,MED,1,0,54u5QEd1J1i93Ntq_mmsahret_f9wmsu,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-0.9,-1.8,4.3,2.0,0.0,0.0,0,0,0.000,0.000,,0.0001,N,N,,0
